0.01,50,Train,0.27,0.27,0.28,0.28,0.28,0.27,0.27,0.29,0.27,0.27
0.01,50,Test,0.26,0.26,0.29,0.26,0.31,0.25,0.26,0.24,0.26,0.29
0.01,100,Train,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.29,0.29,0.27
0.01,100,Test,0.26,0.27,0.24,0.29,0.31,0.25,0.28,0.24,0.26,0.29
0.01,150,Train,0.28,0.28,0.3,0.29,0.29,0.3,0.29,0.31,0.31,0.3
0.01,150,Test,0.26,0.26,0.26,0.29,0.36,0.22,0.28,0.28,0.28,0.27
0.01,200,Train,0.31,0.3,0.32,0.3,0.31,0.31,0.31,0.31,0.31,0.3
0.01,200,Test,0.28,0.27,0.26,0.29,0.33,0.26,0.26,0.29,0.29,0.3
0.01,250,Train,0.31,0.31,0.32,0.31,0.32,0.32,0.32,0.32,0.31,0.31
0.01,250,Test,0.27,0.27,0.26,0.28,0.31,0.27,0.27,0.29,0.29,0.31
0.01,300,Train,0.32,0.32,0.32,0.32,0.33,0.32,0.32,0.33,0.32,0.31
0.01,300,Test,0.26,0.27,0.28,0.31,0.32,0.26,0.27,0.3,0.29,0.31
0.01,350,Train,0.33,0.32,0.33,0.32,0.33,0.32,0.33,0.33,0.34,0.32
0.01,350,Test,0.26,0.27,0.26,0.32,0.34,0.28,0.28,0.3,0.28,0.31
0.01,400,Train,0.34,0.33,0.33,0.33,0.34,0.33,0.34,0.34,0.34,0.33
0.01,400,Test,0.27,0.29,0.26,0.33,0.33,0.29,0.28,0.3,0.29,0.34
0.01,450,Train,0.33,0.34,0.33,0.34,0.35,0.34,0.35,0.35,0.35,0.34
0.01,450,Test,0.29,0.27,0.25,0.34,0.33,0.29,0.27,0.31,0.29,0.34
0.01,500,Train,0.35,0.35,0.34,0.34,0.36,0.35,0.36,0.36,0.36,0.35
0.01,500,Test,0.3,0.26,0.26,0.35,0.33,0.29,0.28,0.31,0.3,0.34
0.1,50,Train,0.34,0.35,0.34,0.34,0.36,0.35,0.36,0.36,0.36,0.34
0.1,50,Test,0.28,0.28,0.24,0.34,0.32,0.31,0.27,0.3,0.29,0.33
0.1,100,Train,0.38,0.37,0.39,0.37,0.41,0.39,0.38,0.4,0.39,0.39
0.1,100,Test,0.28,0.27,0.26,0.34,0.34,0.31,0.31,0.31,0.29,0.36
0.1,150,Train,0.41,0.39,0.42,0.4,0.43,0.42,0.4,0.41,0.41,0.42
0.1,150,Test,0.3,0.29,0.26,0.31,0.31,0.27,0.32,0.27,0.33,0.36
0.1,200,Train,0.44,0.42,0.44,0.41,0.44,0.43,0.42,0.43,0.43,0.43
0.1,200,Test,0.29,0.28,0.26,0.31,0.31,0.28,0.31,0.33,0.32,0.38
0.1,250,Train,0.44,0.44,0.45,0.45,0.46,0.44,0.45,0.46,0.45,0.46
0.1,250,Test,0.31,0.31,0.26,0.31,0.3,0.31,0.31,0.31,0.33,0.36
0.1,300,Train,0.46,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.47,0.48
0.1,300,Test,0.29,0.31,0.26,0.32,0.28,0.31,0.34,0.31,0.31,0.33
0.1,350,Train,0.47,0.48,0.47,0.48,0.49,0.47,0.46,0.49,0.49,0.49
0.1,350,Test,0.3,0.32,0.26,0.34,0.29,0.31,0.32,0.31,0.32,0.34
0.1,400,Train,0.49,0.5,0.5,0.49,0.51,0.49,0.48,0.5,0.5,0.51
0.1,400,Test,0.29,0.3,0.26,0.33,0.29,0.33,0.33,0.26,0.3,0.35
0.1,450,Train,0.51,0.52,0.51,0.51,0.51,0.5,0.49,0.51,0.5,0.52
0.1,450,Test,0.29,0.27,0.26,0.34,0.29,0.33,0.34,0.29,0.3,0.33
0.1,500,Train,0.52,0.52,0.51,0.51,0.52,0.51,0.5,0.52,0.51,0.53
0.1,500,Test,0.29,0.29,0.29,0.33,0.3,0.33,0.33,0.28,0.3,0.36
1.0,50,Train,0.37,0.36,0.37,0.35,0.37,0.37,0.36,0.36,0.37,0.39
1.0,50,Test,0.24,0.29,0.3,0.26,0.29,0.25,0.25,0.23,0.34,0.33
1.0,100,Train,0.4,0.41,0.45,0.38,0.43,0.41,0.4,0.42,0.4,0.42
1.0,100,Test,0.25,0.28,0.27,0.24,0.23,0.25,0.3,0.26,0.32,0.29
1.0,150,Train,0.46,0.45,0.48,0.43,0.48,0.42,0.42,0.43,0.43,0.45
1.0,150,Test,0.19,0.25,0.29,0.24,0.19,0.28,0.25,0.21,0.27,0.27
1.0,200,Train,0.49,0.46,0.5,0.47,0.49,0.43,0.44,0.47,0.47,0.48
1.0,200,Test,0.24,0.24,0.28,0.26,0.19,0.23,0.26,0.21,0.27,0.25
1.0,250,Train,0.5,0.48,0.51,0.5,0.49,0.48,0.46,0.47,0.5,0.49
1.0,250,Test,0.22,0.21,0.28,0.24,0.24,0.26,0.25,0.24,0.29,0.25
1.0,300,Train,0.52,0.52,0.55,0.56,0.5,0.52,0.49,0.49,0.5,0.5
1.0,300,Test,0.26,0.21,0.26,0.25,0.22,0.27,0.3,0.25,0.31,0.23
1.0,350,Train,0.53,0.56,0.57,0.58,0.53,0.52,0.52,0.52,0.52,0.53
1.0,350,Test,0.26,0.21,0.26,0.28,0.24,0.26,0.28,0.26,0.31,0.21
1.0,400,Train,0.55,0.58,0.59,0.6,0.53,0.54,0.53,0.54,0.55,0.53
1.0,400,Test,0.26,0.22,0.24,0.23,0.27,0.24,0.27,0.26,0.36,0.22
1.0,450,Train,0.61,0.59,0.59,0.61,0.55,0.58,0.55,0.57,0.56,0.54
1.0,450,Test,0.31,0.28,0.27,0.23,0.27,0.25,0.26,0.27,0.36,0.24
1.0,500,Train,0.59,0.6,0.6,0.64,0.57,0.59,0.56,0.58,0.59,0.56
1.0,500,Test,0.26,0.29,0.29,0.29,0.24,0.28,0.25,0.25,0.31,0.24
10.0,50,Train,0.14,0.17,0.16,0.1,0.16,0.14,0.15,0.16,0.13,0.15
10.0,50,Test,0.14,0.15,0.18,0.13,0.19,0.15,0.2,0.19,0.19,0.16
10.0,100,Train,0.16,0.15,0.15,0.15,0.14,0.15,0.17,0.13,0.15,0.14
10.0,100,Test,0.19,0.12,0.1,0.16,0.14,0.15,0.14,0.14,0.14,0.15
10.0,150,Train,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15
10.0,150,Test,0.16,0.17,0.15,0.16,0.16,0.15,0.16,0.11,0.13,0.14
10.0,200,Train,0.17,0.16,0.16,0.15,0.16,0.15,0.18,0.13,0.13,0.14
10.0,200,Test,0.18,0.14,0.11,0.16,0.14,0.16,0.15,0.13,0.18,0.14
10.0,250,Train,0.15,0.16,0.14,0.14,0.14,0.17,0.15,0.17,0.14,0.15
10.0,250,Test,0.09,0.18,0.19,0.15,0.19,0.16,0.14,0.16,0.13,0.15
10.0,300,Train,0.16,0.15,0.14,0.14,0.15,0.15,0.15,0.12,0.14,0.13
10.0,300,Test,0.17,0.11,0.14,0.14,0.16,0.09,0.16,0.11,0.15,0.13
10.0,350,Train,0.14,0.15,0.17,0.14,0.17,0.14,0.18,0.17,0.15,0.14
10.0,350,Test,0.12,0.21,0.17,0.15,0.16,0.09,0.11,0.14,0.1,0.14
10.0,400,Train,0.14,0.18,0.16,0.1,0.18,0.14,0.15,0.13,0.15,0.16
10.0,400,Test,0.15,0.17,0.21,0.13,0.24,0.15,0.14,0.15,0.17,0.15
10.0,450,Train,0.19,0.15,0.17,0.15,0.18,0.14,0.15,0.11,0.13,0.19
10.0,450,Test,0.19,0.14,0.16,0.16,0.16,0.14,0.1,0.16,0.16,0.22
10.0,500,Train,0.17,0.16,0.14,0.15,0.15,0.17,0.17,0.17,0.13,0.17
10.0,500,Test,0.14,0.11,0.14,0.16,0.15,0.19,0.18,0.16,0.14,0.14
